"","form_id","X2_Team_Member_1","X3_Team_Member_2","X4_Team_Member_3","X5_Team_Member_4","X9_Date_of_survey","PointBranch","X65_Point_Count_List_","X7_Cell_ID","X8_Transect_ID","Segment_ID","New_segment","Time","X14_Species_Name","X15_Individual_Count","X16_Radial_Distance_m","Lat_segment","Long_segment","accuracy_21_Location"
"1546","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"f96d5abe-5050-427c-b6cb-05537a435d5f","All Birds recorded","BK236","A",2,2,"08:31:00","Laughing Dove (Streptopelia senegalensis)",4,"100-200",28.12885,73.58994,NA
"1547","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"f9d57952-39cd-4f96-8986-51ea3e055d37","All Birds recorded","BK236","A",2,2,"08:31:00","Eurasian Collared Dove (Streptopelia decaocto)",3,"20-50",28.12885,73.58994,NA
"1548","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"210d7ccd-dab7-497f-a217-99bc2cca3cd2","All Birds recorded","BK236","A",2,2,"08:31:00","Eurasian Collared Dove (Streptopelia decaocto)",9,"20-50",28.12885,73.58994,NA
"1549","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"dc076919-e5f9-451d-aa16-dedcbf221450","All Birds recorded","BK236","A",3,3,"13:27:14","House Sparrow (Passer domesticus)",17,"100-200",28.13,73.60103,NA
"1550","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"e9fb6967-4f5e-4270-b073-4adfbc9d4c87","All Birds recorded","BK236","A",3,3,"13:26:50","Common Babbler (Argya caudata)",5,"20-50",28.13,73.60103,NA
"1551","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"c0e97c5b-67d6-4146-be80-4478c12c449b","All Birds recorded","BK236","A",3,3,"13:26:24","Eurasian Collared Dove (Streptopelia decaocto)",1,"50-100",28.13,73.60103,NA
"1552","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"0cbeb659-a287-4ab0-b8e4-b1ffec14c8fe","All Birds recorded","BK236","A",3,3,"13:26:03","Red wattled Lapwing (Vanellus indicus)",2,"50-100",28.13,73.60103,NA
"1553","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"dcee548b-6cd5-44ee-ab44-098cb83ae968","All Birds recorded","BK236","A",3,3,"13:25:47","Variable Wheatear (Oenanthe picata)",1,"20-50",28.13,73.60103,NA
"1554","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"607d12a5-5ed1-4b06-8ca6-3ce18f846008","All Birds recorded","BK236","A",3,3,"13:25:18","Indian Roller (Coracias benghalensis)",1,"20-50",28.13,73.60103,NA
"1555","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"eb4398d9-be4c-43a0-9ef0-5d19b54cafc0","All Birds recorded","BK236","A",3,3,"09:14:00","Common Hoopoe (Upupa epops)",1,"0-20",28.13,73.60103,NA
"1556","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"836142b2-51a7-4ec1-a590-36ae67accc29","All Birds recorded","BK236","A",4,4,"13:48:20","Grey Francolin (Francolinus pondicerianus)",2,"100-200",28.14356,73.6139,NA
"1557","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"2825cd31-718e-49f4-a101-f576421d0f36","All Birds recorded","BK236","A",4,4,"13:47:37","Rock Pigeon (Columba livia)",2,"50-100",28.14356,73.6139,NA
"1558","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"8094c455-3f63-4565-80e0-68889e57a795","All Birds recorded","BK236","A",4,4,"13:44:49","Indian Roller (Coracias benghalensis)",1,"20-50",28.14356,73.6139,NA
"1559","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"04fe7eb0-e0af-49e5-bee8-a0e6ea8a54c7","All Birds recorded","BK236","A",4,4,"13:42:57","Red vented Bulbul (Pycnonotus cafer)",2,"20-50",28.14356,73.6139,NA
"1560","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"c2dbe71f-98ab-4986-a7a5-61ff1995277d","All Birds recorded","BK236","A",4,4,"13:42:17","Eurasian Collared Dove (Streptopelia decaocto)",7,"50-100",28.14356,73.6139,NA
"1561","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"7b141638-ea36-4dab-ac2d-38507661b48d","All Birds recorded","BK236","A",4,4,"09:42:00","Black Drongo (Dicrurus macrocercus)",5,"50-100",28.14356,73.6139,NA
"1562","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"19c530c9-9032-4948-b649-ddb3c489890c","All Birds recorded","BK236","A",5,5,"13:50:44","House Sparrow (Passer domesticus)",5,"100-200",28.15748,73.62791,NA
"1563","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"53cb5071-078a-4174-a946-53e490d259cd","All Birds recorded","BK236","A",5,5,"13:50:13","Black Drongo (Dicrurus macrocercus)",2,"50-100",28.15748,73.62791,NA
"1564","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"f88e82b2-d4e3-4f48-a6e4-3c4d02a62e30","All Birds recorded","BK236","A",5,5,"10:13:00","Variable Wheatear (Oenanthe picata)",1,"50-100",28.15748,73.62791,NA
"1565","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"506773a8-7f59-4149-82b0-2a641d799582","All Birds recorded","BK236","A",6,6,"13:54:44","Rose ringed Parakeet (Psittacula krameri)",1,"50-100",28.17329,73.6374,NA
"1566","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"f0286015-3bdc-4df6-bbfe-531a55946c58","All Birds recorded","BK236","A",6,6,"13:54:26","Purple Sunbird (Cinnyris asiaticus)",2,"20-50",28.17329,73.6374,NA
"1567","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"bc0ccb44-2570-42f2-9fdf-268ca79bdcb0","All Birds recorded","BK236","A",6,6,"13:54:08","Common Babbler (Argya caudata)",2,"50-100",28.17329,73.6374,NA
"1568","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"30553303-9943-47bd-b75e-4efee43fb52e","All Birds recorded","BK236","A",6,6,"13:53:38","House Sparrow (Passer domesticus)",4,"50-100",28.17329,73.6374,NA
"1569","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"f4995fd9-6493-465c-aa75-3377c127bed3","All Birds recorded","BK236","A",6,6,"13:53:18","Eurasian Collared Dove (Streptopelia decaocto)",2,"50-100",28.17329,73.6374,NA
"1570","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"d7f79ee3-eec1-4747-9d5a-b4607ff56186","All Birds recorded","BK236","A",6,6,"13:52:44","Black Drongo (Dicrurus macrocercus)",2,"20-50",28.17329,73.6374,NA
"1571","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"b112b2b7-55a3-413d-afb4-a681269daa54","All Birds recorded","BK236","A",6,6,"13:52:29","Grey Francolin (Francolinus pondicerianus)",1,"20-50",28.17329,73.6374,NA
"1572","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"aef97200-a9c1-4a61-8401-eac66312469b","All Birds recorded","BK236","A",6,6,"10:39:00","Eurasian Collared Dove (Streptopelia decaocto)",2,"50-100",28.17329,73.6374,NA
"1573","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"df0830e5-7917-4fe1-81ff-ec063cbbb601","All Birds recorded","BK236","A",7,7,"13:56:52","House Sparrow (Passer domesticus)",5,"50-100",28.18783,73.64419,NA
"1574","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"03aeac09-d1e9-4c8b-9ae9-05bdd73da534","All Birds recorded","BK236","A",7,7,"13:55:52","Indian Black Ibis (Pseudibis papillosa)",2,"50-100",28.18783,73.64419,NA
"1575","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"2b30e246-1a88-4177-a145-bb35ca883428","All Birds recorded","BK236","A",7,7,"11:01:00","Purple Sunbird (Cinnyris asiaticus)",1,"20-50",28.18783,73.64419,NA
"1576","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"62fc5471-53e9-4721-a6e6-a585f973ef5d","All Birds recorded","BK236","A",8,8,"13:59:06","House Sparrow (Passer domesticus)",13,"0-20",28.19696,73.64223,NA
"1577","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"0bc3c5ed-c389-4328-9b39-5cec9e34d915","All Birds recorded","BK236","A",8,8,"13:58:44","House Crow (Corvus splendens)",3,"20-50",28.19696,73.64223,NA
"1578","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"337dc98d-de06-4484-8d13-0c85d8d04195","All Birds recorded","BK236","A",8,8,"13:58:22","Grey Francolin (Francolinus pondicerianus)",2,"50-100",28.19696,73.64223,NA
"1579","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"99e33f27-a7e5-499e-8690-e4317aa3210c","All Birds recorded","BK236","A",8,8,"13:58:05","Variable Wheatear (Oenanthe picata)",1,"50-100",28.19696,73.64223,NA
"1580","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"af2abccd-ce14-4fba-8139-f16afb524481","All Birds recorded","BK236","A",8,8,"11:50:00","Common Babbler (Argya caudata)",4,"50-100",28.19696,73.64223,NA
"1581","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"2c1beed8-ccd3-45e8-afd0-7ad6429a9dfc","All Birds recorded","BK236","A",9,9,"00:14:00","Purple Sunbird (Cinnyris asiaticus)",2,"20-50",28.20398,73.62022,NA
"1582","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"6bd9ba94-0791-43da-acfd-6fe5782d70f8","All Birds recorded","BK236","A",9,9,"00:14:00","Eurasian Collared Dove (Streptopelia decaocto)",3,"50-100",28.20398,73.62022,NA
"1583","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"4ab276bc-def5-4577-964e-66de524cfbe3","All Birds recorded","BK236","A",9,9,"00:14:00","Black Drongo (Dicrurus macrocercus)",2,"50-100",28.20398,73.62022,NA
"1584","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"a033f2c0-dc1a-4d4f-8b24-0601d6ac4939","All Birds recorded","BK236","A",9,9,"00:14:00","Rose ringed Parakeet (Psittacula krameri)",1,"50-100",28.20398,73.62022,NA
"1585","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"60aa290f-8963-4873-b05f-bef55e0a8588","All Birds recorded","BK236","A",9,9,"00:14:00","Variable Wheatear (Oenanthe picata)",1,"20-50",28.20398,73.62022,NA
"1586","67b89db8-ea25-47f6-a0b1-0cfc52199b35","Ayan","Channu","Babu","Chanakya",2021-02-21,"60c25e4a-4834-4f15-82cf-86b872ba904d","All Birds recorded","BK236","A",9,9,"00:14:00","Variable Wheatear (Oenanthe picata)",1,"20-50",28.20398,73.62022,NA
"1587","dfad7743-c9e6-4117-886e-3d77581cbb3a","Sourav","Vishnu","Rajesh","",2021-02-17,"111428f0-1301-4b72-a2e9-9f6b0acf61fe","All Birds recorded","BK24","A",1,1,"16:49:00","Indian Robin (Saxicoloides fulicatus)",2,"0-20",27.75741,72.99304,NA
"1588","dfad7743-c9e6-4117-886e-3d77581cbb3a","Sourav","Vishnu","Rajesh","",2021-02-17,"d0497b3d-69e9-4410-9825-b0c48a51c894","All Birds recorded","BK24","A",1,1,"16:49:00","House Sparrow (Passer domesticus)",1,"100-200",27.75741,72.99304,NA
"1589","dfad7743-c9e6-4117-886e-3d77581cbb3a","Sourav","Vishnu","Rajesh","",2021-02-17,"bbce2d34-4803-4553-a081-e667566a1717","All Birds recorded","BK24","A",1,1,"16:49:00","Eurasian Collared Dove (Streptopelia decaocto)",3,"100-200",27.75741,72.99304,NA
"1590","dfad7743-c9e6-4117-886e-3d77581cbb3a","Sourav","Vishnu","Rajesh","",2021-02-17,"4ddb5772-d102-4c5a-af33-3870ee9b2ef8","All Birds recorded","BK24","A",1,1,"16:49:00","Black Drongo (Dicrurus macrocercus)",1,"100-200",27.75741,72.99304,NA
"1591","dfad7743-c9e6-4117-886e-3d77581cbb3a","Sourav","Vishnu","Rajesh","",2021-02-17,"f45177a6-93ce-47aa-ae6d-d40c8885ff03","All Birds recorded","BK24","A",1,1,"16:49:00","Indian Roller (Coracias benghalensis)",1,"100-200",27.75741,72.99304,NA
"1592","dfad7743-c9e6-4117-886e-3d77581cbb3a","Sourav","Vishnu","Rajesh","",2021-02-17,"73f6a485-12e7-4ff0-889d-97eac52ca0e7","All Birds recorded","BK24","A",1,1,"16:49:00","Red vented Bulbul (Pycnonotus cafer)",1,"0-20",27.75741,72.99304,NA
"1593","dfad7743-c9e6-4117-886e-3d77581cbb3a","Sourav","Vishnu","Rajesh","",2021-02-17,"54114dfa-7dc7-4579-9d85-71cdb83c6350","All Birds recorded","BK24","A",1,1,"16:49:00","Grey Francolin (Francolinus pondicerianus)",1,"100-200",27.75741,72.99304,NA
"1594","dfad7743-c9e6-4117-886e-3d77581cbb3a","Sourav","Vishnu","Rajesh","",2021-02-17,"978bd3fb-4eb5-401d-acf6-7ba678564f43","All Birds recorded","BK24","A",2,2,"17:25:00","Great Grey Shrike (Lanius excubitor)",1,"100-200",27.74004,72.99338,NA
"1595","dfad7743-c9e6-4117-886e-3d77581cbb3a","Sourav","Vishnu","Rajesh","",2021-02-17,"5488e667-8df5-4817-a59b-7aee8fbbaaa3","All Birds recorded","BK24","A",2,2,"17:25:00","Great Grey Shrike (Lanius excubitor)",1,"100-200",27.74004,72.99338,NA
"1596","dfad7743-c9e6-4117-886e-3d77581cbb3a","Sourav","Vishnu","Rajesh","",2021-02-17,"8213f6ea-8eea-43e7-90c9-eb097542339e","All Birds recorded","BK24","A",2,2,"17:25:00","Grey Francolin (Francolinus pondicerianus)",1,"20-50",27.74004,72.99338,NA
"1597","dfad7743-c9e6-4117-886e-3d77581cbb3a","Sourav","Vishnu","Rajesh","",2021-02-17,"0ec62602-2ae5-46a8-8bad-45a7722d71f6","All Birds recorded","BK24","A",2,2,"17:25:00","Common Babbler (Argya caudata)",2,"0-20",27.74004,72.99338,NA
"1598","dfad7743-c9e6-4117-886e-3d77581cbb3a","Sourav","Vishnu","Rajesh","",2021-02-17,"b8560240-2267-430f-976e-ee31d1ddabc9","All Birds recorded","BK24","A",2,2,"17:25:00","Red vented Bulbul (Pycnonotus cafer)",1,"50-100",27.74004,72.99338,NA
"1599","dfad7743-c9e6-4117-886e-3d77581cbb3a","Sourav","Vishnu","Rajesh","",2021-02-17,"2473ce05-6a68-4b4d-9f73-f87235f52fb0","All Birds recorded","BK24","A",2,2,"17:25:00","Eurasian Collared Dove (Streptopelia decaocto)",19,"20-50",27.74004,72.99338,NA
"1600","dfad7743-c9e6-4117-886e-3d77581cbb3a","Sourav","Vishnu","Rajesh","",2021-02-17,"d2ade08d-07a8-48a3-b562-6b2bb80048af","All Birds recorded","BK24","A",2,2,"17:25:00","Eurasian Collared Dove (Streptopelia decaocto)",3,"50-100",27.74004,72.99338,NA
"1601","dfad7743-c9e6-4117-886e-3d77581cbb3a","Sourav","Vishnu","Rajesh","",2021-02-17,"04919c6d-6fc4-471a-983b-c4c6fbe2de89","All Birds recorded","BK24","A",2,2,"17:25:00","Great Grey Shrike (Lanius excubitor)",1,"50-100",27.74004,72.99338,NA
"1602","dfad7743-c9e6-4117-886e-3d77581cbb3a","Sourav","Vishnu","Rajesh","",2021-02-17,"2bc78ec3-f4de-498f-9e5f-a416b1bac6e7","All Birds recorded","BK24","A",3,3,"17:51:00","Grey Francolin (Francolinus pondicerianus)",2,"100-200",27.72297,72.98791,NA
"1603","dfad7743-c9e6-4117-886e-3d77581cbb3a","Sourav","Vishnu","Rajesh","",2021-02-17,"9e760298-01e6-443e-ada3-4e5e9076eff4","All Birds recorded","BK24","A",3,3,"17:51:00","Variable Wheatear (Oenanthe picata)",1,"50-100",27.72297,72.98791,NA
"1604","dfad7743-c9e6-4117-886e-3d77581cbb3a","Sourav","Vishnu","Rajesh","",2021-02-17,"47fda11a-c39d-44d4-a4c7-abe0340ee70a","All Birds recorded","BK24","A",3,3,"17:51:00","Eurasian Collared Dove (Streptopelia decaocto)",1,"20-50",27.72297,72.98791,NA
"1605","dfad7743-c9e6-4117-886e-3d77581cbb3a","Sourav","Vishnu","Rajesh","",2021-02-17,"73737192-7dd2-48f7-b0c8-4bce3d5ec23f","All Birds recorded","BK24","A",3,3,"17:51:00","Variable Wheatear (Oenanthe picata)",1,"20-50",27.72297,72.98791,NA
"1606","dfad7743-c9e6-4117-886e-3d77581cbb3a","Sourav","Vishnu","Rajesh","",2021-02-17,"fc8a4f44-1501-486f-8b4b-9de8089bd81d","All Birds recorded","BK24","A",3,3,"17:51:00","Grey Francolin (Francolinus pondicerianus)",2,"20-50",27.72297,72.98791,NA
"1607","dfad7743-c9e6-4117-886e-3d77581cbb3a","Sourav","Vishnu","Rajesh","",2021-02-17,"4cc0c0ce-e762-4f20-9da4-7b9fbc4a5630","All Birds recorded","BK24","A",4,4,"18:22:00","House Sparrow (Passer domesticus)",10,"50-100",27.70748,72.99232,NA
"1608","dfad7743-c9e6-4117-886e-3d77581cbb3a","Sourav","Vishnu","Rajesh","",2021-02-17,"3690ff87-8de9-4d7c-b23e-b9ab0e6a457a","All Birds recorded","BK24","A",4,4,"18:22:00","Variable Wheatear (Oenanthe picata)",1,"20-50",27.70748,72.99232,NA
"1609","dfad7743-c9e6-4117-886e-3d77581cbb3a","Sourav","Vishnu","Rajesh","",2021-02-17,"c931f5d9-d489-4787-9613-226ee42820f0","All Birds recorded","BK24","A",4,4,"18:22:00","White eared Bulbul (Pycnonotus leucotis)",1,"50-100",27.70748,72.99232,NA
"1610","dfad7743-c9e6-4117-886e-3d77581cbb3a","Sourav","Vishnu","Rajesh","",2021-02-17,"fdf2da27-aa61-4606-8a31-67582ef9dea2","All Birds recorded","BK24","A",4,4,"18:22:00","Grey Francolin (Francolinus pondicerianus)",1,"more than 200",27.70748,72.99232,NA
"1611","dfad7743-c9e6-4117-886e-3d77581cbb3a","Sourav","Vishnu","Rajesh","",2021-02-17,"9790bc18-fa4a-4c2d-847c-1b198ec83a07","All Birds recorded","BK24","A",4,4,"18:22:00","Eurasian Collared Dove (Streptopelia decaocto)",5,"100-200",27.70748,72.99232,NA
"1612","dfad7743-c9e6-4117-886e-3d77581cbb3a","Sourav","Vishnu","Rajesh","",2021-02-17,"153238ef-612a-4dfe-ad9f-47cc07c6fa58","All Birds recorded","BK24","A",4,4,"18:22:00","Variable Wheatear (Oenanthe picata)",1,"20-50",27.70748,72.99232,NA
"1613","2fee0a2e-049f-4050-85eb-9e44aac74501","Dev","Shishpal","","",2021-02-16,"bacf6870-bcdc-41e5-8769-ce8bcc0762e0","All Birds recorded","BK24","B",1,5,"16:40:00","Red vented Bulbul (Pycnonotus cafer)",2,"20-50",27.76702,73.07887,NA
"1614","2fee0a2e-049f-4050-85eb-9e44aac74501","Dev","Shishpal","","",2021-02-16,"fff3e67a-8f14-4a3b-9f15-35d2eff4c74c","All Birds recorded","BK24","B",1,5,"16:40:00","Eurasian Collared Dove (Streptopelia decaocto)",2,"50-100",27.76702,73.07887,NA
"1615","2fee0a2e-049f-4050-85eb-9e44aac74501","Dev","Shishpal","","",2021-02-16,"e9616635-e289-45c2-bff3-3a4464c8b95a","All Birds recorded","BK24","B",1,5,"16:40:00","Great Grey Shrike (Lanius excubitor)",1,"20-50",27.76702,73.07887,NA
"1616","2fee0a2e-049f-4050-85eb-9e44aac74501","Dev","Shishpal","","",2021-02-16,"565fd644-d71b-46c4-93c4-987b6584b98e","All Birds recorded","BK24","B",1,5,"15:46:30","Variable Wheatear (Oenanthe picata)",2,"0-20",27.76702,73.07887,NA
"1617","2fee0a2e-049f-4050-85eb-9e44aac74501","Dev","Shishpal","","",2021-02-16,"738a79f4-6d43-4afa-8306-25769e7aec31","All Birds recorded","BK24","B",1,5,"16:40:00","White eared Bulbul (Pycnonotus leucotis)",15,"20-50",27.76702,73.07887,NA
"1618","2fee0a2e-049f-4050-85eb-9e44aac74501","Dev","Shishpal","","",2021-02-16,"5a457b47-1457-43ac-a30d-263301e74b86","All Birds recorded","BK24","B",2,6,"16:57:00","Eurasian Collared Dove (Streptopelia decaocto)",4,"50-100",27.76498,73.06021,NA
"1619","2fee0a2e-049f-4050-85eb-9e44aac74501","Dev","Shishpal","","",2021-02-16,"005af2a1-d430-4099-8142-f36512306977","All Birds recorded","BK24","B",2,6,"16:57:00","White eared Bulbul (Pycnonotus leucotis)",3,"50-100",27.76498,73.06021,NA
"1620","2fee0a2e-049f-4050-85eb-9e44aac74501","Dev","Shishpal","","",2021-02-16,"76152b47-e9b5-4e3f-b288-45b95d6373a4","All Birds recorded","BK24","B",2,6,"16:57:00","Common Babbler (Argya caudata)",4,"20-50",27.76498,73.06021,NA
"1621","2fee0a2e-049f-4050-85eb-9e44aac74501","Dev","Shishpal","","",2021-02-16,"74f71cea-d9f9-4da4-a40e-a4321d6d6f9e","All Birds recorded","BK24","B",3,7,"17:20:00","Ashycrowned Sparrow Lark (Eremopterix griseus)",2,"20-50",27.75183,73.05536,NA
"1622","2fee0a2e-049f-4050-85eb-9e44aac74501","Dev","Shishpal","","",2021-02-16,"b9f14cfa-e553-4d95-88b8-40baa98ca97e","All Birds recorded","BK24","B",3,7,"17:20:00","Variable Wheatear (Oenanthe picata)",1,"0-20",27.75183,73.05536,NA
"1623","2fee0a2e-049f-4050-85eb-9e44aac74501","Dev","Shishpal","","",2021-02-16,"c83c606f-59ff-48e9-ba92-72f904ae39a4","All Birds recorded","BK24","B",3,7,"17:20:00","Eurasian Collared Dove (Streptopelia decaocto)",2,"20-50",27.75183,73.05536,NA
"1624","2fee0a2e-049f-4050-85eb-9e44aac74501","Dev","Shishpal","","",2021-02-16,"ed7effe5-1cae-4925-a26c-3297fff4c55d","All Birds recorded","BK24","B",3,7,"17:20:00","House Crow (Corvus splendens)",3,"20-50",27.75183,73.05536,NA
"1625","2fee0a2e-049f-4050-85eb-9e44aac74501","Dev","Shishpal","","",2021-02-16,"803ee9eb-4327-48ae-a405-15c3192667bb","All Birds recorded","BK24","B",3,7,"17:20:00","Red vented Bulbul (Pycnonotus cafer)",5,"0-20",27.75183,73.05536,NA
"1626","2fee0a2e-049f-4050-85eb-9e44aac74501","Dev","Shishpal","","",2021-02-16,"17bac89f-63f0-442c-bd3c-5e4305b84203","All Birds recorded","BK24","B",3,7,"17:20:00","Common Babbler (Argya caudata)",5,"0-20",27.75183,73.05536,NA
"1627","2fee0a2e-049f-4050-85eb-9e44aac74501","Dev","Shishpal","","",2021-02-16,"d8e7cba5-5b91-464c-8ff4-70344cbb7e7b","All Birds recorded","BK24","B",3,7,"17:20:00","Eurasian Collared Dove (Streptopelia decaocto)",2,"0-20",27.75183,73.05536,NA
"1628","2fee0a2e-049f-4050-85eb-9e44aac74501","Dev","Shishpal","","",2021-02-16,"b70f35b9-3409-4b9a-b093-dec02ffb65c7","All Birds recorded","BK24","B",3,7,"17:20:00","House Sparrow (Passer domesticus)",25,"0-20",27.75183,73.05536,NA
"1629","2fee0a2e-049f-4050-85eb-9e44aac74501","Dev","Shishpal","","",2021-02-16,"314fa2e9-433c-43d7-ac9b-8b2fb1a5a3da","All Birds recorded","BK24","B",4,8,"17:37:00","Common Hoopoe (Upupa epops)",1,"20-50",27.73532,73.50851,NA
"1630","2fee0a2e-049f-4050-85eb-9e44aac74501","Dev","Shishpal","","",2021-02-16,"df29e5a2-b160-42ab-a48c-8f267578581d","All Birds recorded","BK24","B",4,8,"17:37:00","Eurasian Collared Dove (Streptopelia decaocto)",6,"0-20",27.73532,73.50851,NA
"1631","2fee0a2e-049f-4050-85eb-9e44aac74501","Dev","Shishpal","","",2021-02-16,"9a3cc4ac-c963-4b3a-bb79-32a3e77243ff","All Birds recorded","BK24","B",5,9,"18:03:00","Isabelline Shrike (Lanius isabellinus)",1,"20-50",27.71933,73.0542,NA
"1632","2fee0a2e-049f-4050-85eb-9e44aac74501","Dev","Shishpal","","",2021-02-16,"4a8cd408-a2b3-4ce4-8777-016e7b768ec2","All Birds recorded","BK24","B",5,9,"18:03:00","White eared Bulbul (Pycnonotus leucotis)",6,"20-50",27.71933,73.0542,NA
"1633","2fee0a2e-049f-4050-85eb-9e44aac74501","Dev","Shishpal","","",2021-02-16,"21903df8-1dcf-4df7-b1cd-68eda593d93f","All Birds recorded","BK24","B",5,9,"18:03:00","Red vented Bulbul (Pycnonotus cafer)",3,"20-50",27.71933,73.0542,NA
"1634","2fee0a2e-049f-4050-85eb-9e44aac74501","Dev","Shishpal","","",2021-02-16,"17a79944-5c2a-4e70-ad2b-3eab8b6fb2ad","All Birds recorded","BK24","B",5,9,"18:03:00","Common Babbler (Argya caudata)",6,"20-50",27.71933,73.0542,NA
"1635","2fee0a2e-049f-4050-85eb-9e44aac74501","Dev","Shishpal","","",2021-02-16,"ef4c8f9b-1018-4bd5-8aa2-8763517b51d5","All Birds recorded","BK24","B",5,9,"18:03:00","Eurasian Collared Dove (Streptopelia decaocto)",20,"0-20",27.71933,73.0542,NA
"1636","2fee0a2e-049f-4050-85eb-9e44aac74501","Dev","Shishpal","","",2021-02-16,"e39bfc52-b3e7-4d54-b981-766182ddfbd5","All Birds recorded","BK24","B",6,10,"18:28:00","Variable Wheatear (Oenanthe picata)",1,"50-100",27.70379,73.0539,NA
"1637","2fee0a2e-049f-4050-85eb-9e44aac74501","Dev","Shishpal","","",2021-02-16,"260957b7-6567-4dab-a5e5-cb3ed9560002","All Birds recorded","BK24","B",6,10,"18:28:00","Eurasian Collared Dove (Streptopelia decaocto)",60,"20-50",27.70379,73.0539,NA
"1638","13cdc5e8-e100-4b10-91db-95ab163ce65a","Sourav","Dev","","",2021-02-22,"4655fccf-baed-45cd-8707-7345e20732e6","Only Focal Species recorded","BK240","A",1,1,"16:35:00","Isabelline Wheatear (Oenanthe isabellina)",1,"20-50",27.97767,72.99149,NA
